Handle,Command,Title,Body HTML,Vendor,Type,Tags,Status,Published,Published Scope,Template Suffix,Top Row,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Cost,Variant Weight,Variant Weight Unit,Variant Inventory Policy,Variant Inventory Tracker,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Metafield: custom.attachment_specs [json]
cid-lp-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Mini_Skid_Steer_Low_Profile_Bucket.png?v=1779305947,2,Low Profile Bucket | Heavy Duty Skid Steer Attachment,
cid-lp-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-bucket-low-profile_a056cd1c-c024-48be-8cb6-d6810e38a3d5.webp?v=1782092041,3,Low Profile Bucket | Heavy Duty Skid Steer Attachment,
cid-manual-tree-saw,MERGE,Manual Tree Saw,"<p><strong>Manual Tree Saw</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments",Active,TRUE,web,attachment,TRUE,Size,MTS1723,Flow (GPM),17-23 GPM,,,MTS1723,8140.85,9202.70,7079.00,867,lb,continue,,manual,True,True,,,,
cid-manure-fork,MERGE,Manure Fork,"<p><strong>Manure Fork</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, forks, grapple",Active,TRUE,web,attachment,TRUE,Size,"63""",,,,,XMF63,1806.65,2042.30,1571.00,,,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"66""",,,,,XMF66,1863.00,2106.00,1620.00,547,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"72""",,,,,XMF72,2025.15,2289.30,1761.00,,,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"78""",,,,,XMF78,2082.65,2354.30,1811.00,,,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"81""",,,,,XMF81,2243.65,2536.30,1951.00,,,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"84""",,,,,XMF84,2325.30,2628.60,2022.00,,,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"96""",,,,,XMF96,2624.30,2966.60,2282.00,,,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"63""",,,,,XMFG63,3321.20,3754.40,2888.00,810,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"66""",,,,,XMFG66,3430.45,3877.90,2983.00,830,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"72""",,,,,XMFG72,3540.85,4002.70,3079.00,877,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"78""",,,,,XMFG78,3653.55,4130.10,3177.00,897,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"81""",,,,,XMFG81,3760.50,4251.00,3270.00,944,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"84""",,,,,XMFG84,3873.20,4378.40,3368.00,954,lb,continue,,manual,True,True,,,,
cid-manure-fork,,,,,,,,,,,,Size,"96""",,,,,XMFG96,4382.65,4954.30,3811.00,,,continue,,manual,True,True,,,,
cid-mat-grapple,MERGE,Mat Grapple,"<p><strong>Mat Grapple</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, grapple",Active,TRUE,web,attachment,TRUE,Size,"60""",,,,,C3MG,2998.05,3389.10,2607.00,889,lb,continue,,manual,True,True,,,,
cid-mini-4n1-bucket,MERGE,Mini 4-in-1 Bucket,"<p><strong>Mini 4-in-1 Bucket</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,4-in-1 Buckets,"4-in-1 Buckets, Bucket, Mini Skid Steer",Active,TRUE,web,attachment,TRUE,Size,"36""",,,,,MINI4N1-36,1868.75,2112.50,1625.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_tractor-compact-4-in-1-bucket_2.png?v=1779315255,1,Mini 4-in-1 Bucket | Heavy Iron Supply Co,"{""mpn"":""MINI4N1-36"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":36,""weight_lbs"":93.0,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-36"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"36"" w/ Teeth",,,,,MINI4N1-36T,2149.35,2429.70,1869.00,,,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-36T"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":36,""weight_lbs"":93.0,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""sku"":""MINI4N1-36T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"44""",,,,,MINI4N1-44,2007.90,2269.80,1746.00,368,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-44"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":44,""weight_lbs"":368,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-44"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"44"" w/ Teeth",,,,,MINI4N1-44T,2160.85,2442.70,1879.00,400,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-44T"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":44,""weight_lbs"":400,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""sku"":""MINI4N1-44T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"48""",,,,,MINI4N1-48,2049.30,2316.60,1782.00,387,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-48"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":48,""weight_lbs"":387,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-48"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"48"" w/ Teeth",,,,,MINI4N1-48T,2195.35,2481.70,1909.00,369,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-48T"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":48,""weight_lbs"":369,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":true,""sku"":""MINI4N1-48T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"54""",,,,,MINI4N1-54,2078.05,2349.10,1807.00,,,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-54"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":54,""weight_lbs"":93.0,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-54"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"54"" w/ Teeth",,,,,MINI4N1-54T,2241.35,2533.70,1949.00,,,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-54T"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":54,""weight_lbs"":93.0,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""sku"":""MINI4N1-54T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"60""",,,,,MINI4N1-60,2122.90,2399.80,1846.00,477,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-60"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":60,""weight_lbs"":477,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-60"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"60"" w/ Teeth",,,,,MINI4N1-60T,2285.05,2583.10,1987.00,,,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-60T"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":60,""weight_lbs"":93.0,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""sku"":""MINI4N1-60T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"66""",,,,,MINI4N1-66,2168.90,2451.80,1886.00,550,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-66"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":66,""weight_lbs"":550,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-66"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"66"" w/ Teeth",,,,,MINI4N1-66T,2328.75,2632.50,2025.00,,,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-66T"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":66,""weight_lbs"":93.0,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""sku"":""MINI4N1-66T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"72""",,,,,MINI4N1-72,2212.60,2501.20,1924.00,575,lb,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-72"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":72,""weight_lbs"":575,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MINI4N1-72"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,Size,"72"" w/ Teeth",,,,,MINI4N1-72T,2371.30,2680.60,2062.00,,,continue,,manual,True,True,,,,"{""mpn"":""MINI4N1-72T"",""duty"":""compact_mini"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini 4-in-1 Bucket"",""width_in"":72,""weight_lbs"":397,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":true,""sku"":""MINI4N1-72T"",""family_handle"":""cid-mini-4n1-bucket"",""family_title"":""Mini 4-in-1 Bucket""}"
cid-mini-4n1-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-4-in-1-bucket-mini_4eaf161a-1004-4a29-ab87-c8299a960952.webp?v=1782091346,2,Mini 4-in-1 Bucket | Heavy Iron Supply Co,
cid-mini-frame,MERGE,Mini Loader Frame,"<p><strong>Mini Loader Frame</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, forks",Active,TRUE,web,attachment,TRUE,Size,DPFRAME,,,,,DPFRAME,335.80,379.60,292.00,128,lb,continue,,manual,True,True,,,,
cid-mini-frame,,,,,,,,,,,,Size,MTFRAME,,,,,MTFRAME,335.80,379.60,292.00,119,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,MERGE,Mini Multi-Purpose Power Rake,"<p><strong>Mini Multi-Purpose Power Rake</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Power Rakes,"Grading Tool, Mini Skid Steer, Power Rakes",Active,TRUE,web,attachment,TRUE,Size,"44""",,,,,MINI-MPPR44,9287.40,10498.80,8076.00,600,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Mini_Skid_Steer_Multi_Purpose_Power_Rake_5_b6a5e9b9-b44d-437d-8607-08f8affe3342.png?v=1779315255,1,Mini Multi-Purpose Power Rake | Heavy Iron Supply Co,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,MINIBP,,,,,MINIBP,552.00,624.00,480.00,124,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,MINIFRAME,,,,,MINIFRAME,335.80,379.60,292.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"44""",,,,,MINIGRDC44,1715.80,1939.60,1492.00,252,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"48""",,,,,MINIGRDC48,1894.05,2141.10,1647.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"36""",,,,,MINILL36,492.20,556.40,428.00,135,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"44""",,,,,MINILL44,525.55,594.10,457.00,149,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"48""",,,,,MINILL48,588.80,665.60,512.00,159,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"60""",,,,,MINILL60,686.55,776.10,597.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"36""",,,,,MINISNL36,608.35,687.70,529.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"42""",,,,,MINISNL42,650.90,735.80,566.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"44""",,,,,MINISNL44,692.30,782.60,602.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"48""",,,,,MINISNL48,733.70,829.40,638.00,237,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"52""",,,,,MINISNL52,775.10,876.20,674.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"54""",,,,,MINISNL54,817.65,924.30,711.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"60""",,,,,MINISNL60,859.05,971.10,747.00,,,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"44""",,,,,MINITIL44,3119.95,3526.90,2713.00,561,lb,continue,,manual,True,True,,,,
cid-mini-mp-power-rake,,,,,,,,,,,,Size,"54""",,,,,MINITIL54,3398.25,3841.50,2955.00,,,continue,,manual,True,True,,,,
cid-mini-tree-reaper-1015,MERGE,Mini Tree Reaper Brush Cutter 10-15 GPM,"<p><strong>Mini Tree Reaper Brush Cutter 10-15 GPM</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Brush Cutters,"Brush Cutter, Brush Cutters, Mini Skid Steer",Active,TRUE,web,attachment,TRUE,Size,MINIADH,,,,,MINIADH,2547.25,2879.50,2215.00,287,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-mini-skid-steer-tree-reaper-brush-cutter_6b2a5bd6-7767-4edd-8ef7-c9d035c89a30.png?v=1779315255,1,Mini Tree Reaper Brush Cutter 10-15 GPM | Heavy Iron Supply Co,
cid-mini-tree-reaper-1015,,,,,,,,,,,,Size,MINIADR,,,,,MINIADR,2547.25,2879.50,2215.00,,,continue,,manual,True,True,,,,
cid-mini-tree-reaper-1015,,,,,,,,,,,,Size,"40""",,,,,TRD-40,3529.35,3989.70,3069.00,558,lb,continue,,manual,True,True,,,,
cid-mini-tree-reaper-1015,,,,,,,,,,,,Size,"48""",,,,,TRD-48,3746.70,4235.40,3258.00,634,lb,continue,,manual,True,True,,,,
cid-monster-grapple-bucket,MERGE,Monster Grapple Bucket - Heavy-Duty Attachment,"<p><strong>Monster Grapple Bucket - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Bucket, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,MXDGB72,4678.20,5288.40,4068.00,1281,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-bucket-monster_d88b12d4-b961-452d-ad42-824db9498551.webp?v=1779040396,1,Monster Grapple Bucket | Heavy Duty Skid Steer Attachment,
cid-monster-grapple-bucket,,,,,,,,,,,,Size,"78""",,,,,MXDGB78,4817.35,5445.70,4189.00,1387,lb,continue,,manual,True,True,,,,
cid-monster-grapple-bucket,,,,,,,,,,,,Size,"84""",,,,,MXDGB84,5007.10,5660.20,4354.00,1494,lb,continue,,manual,True,True,,,,
cid-monster-grapple-bucket,,,,,,,,,,,,Size,"96""",,,,,MXDGB96,5384.30,6086.60,4682.00,1707,lb,continue,,manual,True,True,,,,
cid-monster-grapple-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Monster_Grapple_Bucket_-_CID.png?v=1779305822,2,Monster Grapple Bucket | Heavy Duty Skid Steer Attachment,
cid-monster-root-grapple,MERGE,Monster Root Grapple - Heavy-Duty Attachment,"<p><strong>Monster Root Grapple - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grapple, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,MXDRG72,4440.15,5019.30,3861.00,1250,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-skid-steer_78760ba5-8b31-4c18-8d00-e9becd4b713a.webp?v=1779040396,1,Monster Root Grapple | Heavy Duty Skid Steer Attachment,
cid-monster-root-grapple,,,,,,,,,,,,Size,"78""",,,,,MXDRG78,4582.75,5180.50,3985.00,1271,lb,continue,,manual,True,True,,,,
cid-monster-root-grapple,,,,,,,,,,,,Size,"84""",,,,,MXDRG84,4772.50,5395.00,4150.00,1346,lb,continue,,manual,True,True,,,,
cid-monster-root-grapple,,,,,,,,,,,,Size,"96""",,,,,MXDRG96,5149.70,5821.40,4478.00,,,continue,,manual,True,True,,,,
cid-monster-root-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Monster_Root_Grapple_-_CID.png?v=1779306336,2,Monster Root Grapple | Heavy Duty Skid Steer Attachment,
cid-mp-angle-blade,MERGE,Multi-Purpose Angle Blade - Heavy-Duty Attachment,"<p><strong>Multi-Purpose Angle Blade - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Blade, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"108""",,,,,MPAB108,3729.45,4215.90,3243.00,908,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Multi-Purpose_Angle_Blade.png?v=1779305815,1,CID Multi-Purpose Angle Blade | Heavy Iron Supply Co,
cid-mp-angle-blade,,,,,,,,,,,,Size,"120""",,,,,MPAB120,4006.60,4529.20,3484.00,953,lb,continue,,manual,True,True,,,,
cid-mp-angle-blade,,,,,,,,,,,,Size,"72""",,,,,MPAB72,3268.30,3694.60,2842.00,810,lb,continue,,manual,True,True,,,,
cid-mp-angle-blade,,,,,,,,,,,,Size,"84""",,,,,MPAB84,3361.45,3799.90,2923.00,870,lb,continue,,manual,True,True,,,,
cid-mp-angle-blade,,,,,,,,,,,,Size,"96""",,,,,MPAB96,3545.45,4007.90,3083.00,863,lb,continue,,manual,True,True,,,,
cid-mp-angle-blade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Multi-Purpose_Angle_Blade_5a0daabb-babf-436d-8add-e61803dc5a96.png?v=1779305815,2,CID Multi-Purpose Angle Blade | Heavy Iron Supply Co,
